old_id,new_id
35640,88
34499,88
34656,88
27072,88
30517,88
16367,88
14721,88
41581,88
33561,88
14784,88
31024,88
31011,88
30995,88
31001,88
34623,88
31005,88
36454,88
36141,88
34613,88
34578,88
14778,88
35092,88
16700,88
34439,88
18415,88
16457,88
34347,88
61701,88
41188,88
34310,88
34306,88
36302,88
31957,88
16347,88
31817,88
35164,88
31950,88
16405,88
19382,88
44202,88
18709,88
35171,88
33403,88
33405,88
23508,88
26855,88
18401,88
34482,88
31823,88
34481,88
14776,88
23690,88
18424,88
35597,88
38780,88
16693,88
32191,88
35572,88
28257,88
31301,88
31599,88
18019,88
16707,88
34514,88
17861,88
34667,88
16352,88
36660,88
34567,88
34572,88
31602,88
35813,88
35712,88
18026,88
34647,88
17965,88
30483,88
35385,88
19479,88
31557,88
35840,88
39754,88
35368,88
30697,88
35369,88
17998,88
35378,88
27892,88
119402,55
121618,55
119410,55
120255,55
100801,1400
34066,122
32280,122
32282,122
33073,122
32238,122
32291,122
48327,122
32737,122
33037,122
32242,122
32288,122
32732,122
32731,122
32283,122
32298,122
32237,122
32292,122
32745,122
32277,122
32262,122
33108,122
32264,122
33055,122
32748,122
32259,122
32749,122
32255,122
32265,122
32266,122
32759,122
32800,122
33039,122
32251,122
32782,122
32249,122
32794,122
32248,122
32792,122
32267,122
32770,122
32271,122
32775,122
32246,122
33044,122
33042,122
33056,122
32272,122
32593,122
41118,122
32634,122
32638,122
32420,122
32414,122
31259,122
32413,122
32408,122
32406,122
32403,122
32934,122
32401,122
32655,122
32872,122
32667,122
32946,122
32680,122
32399,122
32683,122
32392,122
32622,122
32391,122
32620,122
32615,122
32586,122
32884,122
32584,122
32600,122
32583,122
32579,122
32578,122
32575,122
32569,122
32568,122
32607,122
32610,122
32906,122
32613,122
32534,122
32503,122
32485,122
32475,122
32614,122
32619,122
32963,122
32390,122
32689,122
47664,122
32344,122
32340,122
32988,122
32990,122
32717,122
32337,122
32335,122
32333,122
32330,122
32723,122
32326,122
32324,122
32320,122
32314,122
30775,122
32730,122
33017,122
32309,122
32347,122
32348,122
32350,122
32353,122
32967,122
32696,122
32968,122
32697,122
32699,122
32971,122
54016,122
32857,122
32382,122
32823,122
32705,122
32372,122
32369,122
32709,122
32368,122
32712,122
32366,122
32360,122
32356,122
32976,122
32374,122
32714,122
33295,122
32223,122
33502,122
33537,122
33568,122
33571,122
33583,122
33584,122
33606,122
33654,122
33694,122
33703,122
33705,122
89920,122
33718,122
33719,122
33723,122
33492,122
33738,122
35858,122
33393,122
32153,122
32150,122
32148,122
32145,122
32140,122
32134,122
32131,122
33314,122
32129,122
32123,122
32122,122
33344,122
22171,122
33369,122
33376,122
33415,122
32157,122
43217,122
33768,122
41720,122
34358,122
34445,122
34987,122
34824,122
35487,122
34538,122
35504,122
34755,122
34545,122
34546,122
34735,122
34548,122
34680,122
34560,122
18334,122
32229,122
35187,122
35356,122
35809,122
33776,122
33782,122
33787,122
33791,122
38232,122
17627,122
29082,122
55605,122
34168,122
28438,122
35398,122
35395,122
34212,122
35363,122
18484,122
33304,122
33756,122
32216,122
32196,122
32173,122
32206,122
32190,122
33240,122
32186,122
33257,122
32168,122
32184,122
33265,122
32215,122
32169,122
32179,122
32176,122
32174,122
33200,122
33264,122
32166,122
32193,122
32198,122
35569,122
32204,122
33294,122
32218,122
32199,122
32159,122
32160,122
33213,122
32165,122
32220,122
32219,122
32202,122
32868,122
32574,122
32876,122
32181,122
16521,322
53444,613
92390,613
41893,613
55506,613
55586,613
121079,613
93336,613
54587,613
109446,613
120588,613
119462,613
92190,320
112176,320
108530,320
102367,320
108610,320
108384,320
97697,320
108486,320
99453,320
108768,320
4936,1130
5159,1361
32702,122
34030,122
101920,77
38251,108
103508,77
74411,77
42642,77
101793,77
101514,77
101444,77
106415,77
101995,77
103167,77
102899,77
101392,77
43827,77
101609,77
62508,77
101362,77
43370,77
20521,77
100802,77
101634,77
123296,1069
16518,1069
122780,1069
4648,946
4532,1532
35450,1493
122704,1493
122782,1493
19065,1069
5479,1650
76483,1650
5404,1407
34457,88
127344,77
127048,440
27675,334
5111,1581
5002,1619
5160,1357
4987,824
4770,1314
58668,879
53697,879
40811,879
4608,1646
5097,1596
123439,765
123053,765
123025,765
50384,765
47066,765
123023,765
123055,765
5257,1175
4938,1131
3934,1376
4998,1678
5485,1622
5088,1157
5284,1485
48240,164
48418,164
121622,164
51149,164
117960,164
5619,862
4002,1390
4510,1354
4228,1413
117123,635
118011,635
116972,635
107242,635
107303,635
107239,635
116748,635
107238,635
116754,635
107305,635
107235,635
116759,635
107233,635
116782,635
107232,635
107231,635
116964,635
107229,635
116778,635
116977,635
102283,635
117164,635
107234,635
117017,635
107294,635
116768,635
116764,635
117041,635
116772,635
116635,635
117101,635
116828,635
116995,635
116806,635
120137,635
116981,635
107292,635
107297,635
116971,635
117116,635
117077,635
107301,635
117134,635
107295,635
107300,635
116992,635
116752,635
107243,635
117005,635
117272,635
117156,635
116979,635
117262,635
117171,635
116645,635
116791,635
116831,635
92859,164
116974,635
42584,635
53509,635
5162,1358
3912,891
22209,600
5494,1544
86600,229
54956,229
49416,229
42161,229
86591,229
76468,229
4603,1624
109890,1402
112014,1402
111900,1492
112389,1645
110502,1645
111977,1645
111882,1492
4395,1402
92464,1606
5449,1606
78009,1606
123888,252
35609,88
35468,88
35482,88
34700,88
35338,88
34611,88
30652,88
35153,88
35384,88
32086,88
99058,731
58715,731
109205,731
32307,386
85950,386
79336,386
85947,386
85937,386
108512,386
32635,386
110122,386
108629,386
108299,386
67225,386
93636,386
32217,386
108424,386
78828,386
108273,386
32974,386
93596,386
33051,386
110303,386
108963,386
33312,386
126925,386
34661,386
33358,386
108538,386
108520,386
33128,386
126946,386
35794,386
109631,386
32879,386
102941,386
108593,386
108407,386
101871,386
32201,386
32951,386
32120,386
32180,386
109015,386
32285,386
107191,386
32352,386
108541,386
82645,755
108992,330
117109,334
117303,334
72945,334
99473,765
100686,765
99077,765
107788,765
120422,765
104617,765
99051,765
107087,765
105559,765
102529,765
104263,765
99090,765
106871,765
116592,765
106456,765
97962,765
58762,765
51832,765
107566,765
107574,765
107102,765
123142,765
107140,765
105231,765
94415,636
127146,337
79343,337
120424,636
120206,636
74019,636
49222,636
120620,636
120637,636
120695,636
119522,636
120555,636
119251,636
120638,636
120669,636
119857,636
119167,636
44060,636
119680,636
120299,636
120680,636
120955,636
120581,636
120577,636
119619,636
118721,636
76302,636
91382,636
120231,636
120632,636
120623,636
120899,636
120630,636
93942,636
119610,636
33434,636
119489,636
120589,636
120597,636
120701,636
119736,636
120624,636
46122,636
118896,636
128041,636
120613,636
119728,636
120561,636
119476,636
94502,636
120362,636
94454,636
57182,636
120379,636
120383,636
118836,636
118919,636
69107,636
118984,636
120652,636
118429,636
94784,636
32492,636
120642,636
120738,636
120710,636
119255,636
120635,636
120672,636
118633,636
119559,636
118664,636
127548,636
118749,636
120576,636
30712,636
120562,636
119733,636
13982,35
104270,35
49458,636
118451,636
119771,636
118455,636
120791,636
71385,636
119753,636
55950,231
39191,231
100232,337
97859,337
35007,337
77351,337
48472,636
54918,636
120994,636
118452,636
120606,636
47186,636
43382,636
23388,636
120604,636
40797,636
120227,636
4724,1470
35796,1013
59378,731
57264,731
5555,1427
3968,1059
35638,145
30454,145
5258,1176
4995,1603
5078,953
5450,1625
5251,1170
4972,1496
24526,130
102288,130
83760,130
19330,130
99489,130
94442,130
87000,130
86188,130
95559,130
101244,130
98563,130
101190,130
102272,130
101199,130
125148,130
101186,130
97251,130
97517,130
117200,77
78152,77
101373,77
107211,77
117838,77
112659,77
105103,77
101143,77
101604,77
101489,77
100903,77
127119,77
43707,77
100738,77
101639,77
104731,77
104730,77
100814,77
101277,77
60333,77
101516,77
101484,77
101478,77
112574,77
102501,77
55745,108
102994,108
110967,330
119893,330
4190,745
5633,1386
4379,1554
97093,130
83755,130
99277,1038
34932,130
96671,130
17886,130
95207,130
17001,130
17104,130
101198,130
85523,130
5039,940
4118,1282
41173,850
103869,71
100348,71
99359,71
68408,71
97922,71
74753,71
98369,71
101025,71
102410,71
96856,71
100262,71
102404,71
100264,71
99710,71
96841,71
107075,71
105709,71
104224,71
97580,71
101207,71
101307,71
99438,71
99480,71
97326,71
99667,71
99479,71
100954,71
73854,71
103801,71
100257,71
108786,71
57312,71
79101,1433
5326,1433
66136,1070
117283,48
36713,284
37059,284
37608,284
36960,284
90420,284
42208,284
91360,284
73336,284
42259,284
73202,284
39760,284
5156,1362
86757,1486
4731,1468
85774,1486
5261,1486
85841,1486
5620,862
27110,209
59248,209
71913,209
98111,487
91741,487
83342,487
39612,209
97028,48
66655,487
122178,487
97150,48
97376,48
97523,48
52063,755
41933,755
4652,822
4469,824
5079,1316
47509,557
104141,557
8143,1313
124379,1313
105224,557
98826,557
104153,557
50269,557
98887,557
100816,557
99165,557
25778,1313
127207,1070
4905,1087
5405,1408
68392,334
39284,32
83591,32
40839,323
97968,459
103349,459
99265,459
50397,459
99647,459
51900,459
97941,459
127881,459
103144,459
99053,459
127985,459
103132,459
103126,459
101839,459
97732,459
104496,459
99404,459
104842,459
107595,459
97830,459
97935,459
103242,459
99294,459
98536,459
102801,459
49648,459
103237,459
99288,459
65851,459
104586,459
93447,459
99092,459
98866,459
49667,459
101812,459
108241,459
103062,459
104862,459
98101,459
104399,459
103531,459
98263,459
106125,459
97750,459
73324,459
49580,459
108114,459
29245,323
79834,323
54750,323
26163,32
86852,32
42290,32
127565,32
76241,32
121419,32
34162,32
43829,32
126962,32
40169,32
67330,32
84395,32
59951,32
41054,32
51453,32
86706,32
89550,32
67638,32
40585,32
126928,32
31004,32
39382,32
92146,32
126944,32
72620,32
126935,32
89414,32
50082,32
47821,32
75494,1067
85419,32
47928,32
65300,32
54542,32
86764,32
84341,32
55910,32
123541,457
72879,457
22004,92
36011,457
36030,457
30835,92
93969,92
94918,457
93574,457
93638,457
94613,457
93729,457
95448,457
94844,457
108208,457
94572,457
35724,457
98250,457
123716,457
33201,457
36005,457
35404,457
94940,457
35394,457
35799,457
109333,457
35649,457
35985,457
35512,457
32862,457
94039,457
35617,457
94716,457
34062,457
35511,457
35510,457
95536,457
30828,457
35219,457
30814,457
36100,457
34051,457
105211,457
35671,457
40177,457
36245,457
122670,457
36252,457
34077,457
33190,457
34105,457
94793,457
36052,457
31290,457
30789,457
36132,457
36788,457
36156,457
94000,457
94640,457
31952,457
36068,457
36118,457
33235,457
36120,457
36315,457
35516,457
34106,457
35988,457
33753,457
36069,457
17141,457
35823,457
95461,457
108672,457
33925,457
35550,457
35986,457
40151,457
35470,457
94620,457
35357,457
36104,457
35656,457
98206,459
52830,459
99315,459
108420,459
98077,459
99155,459
54424,271
39248,32
40618,32
39321,32
40081,32
53099,32
81944,32
38754,32
34496,32
36093,457
102975,457
34511,457
36022,457
36025,457
93622,457
33900,457
47317,457
36222,457
35479,457
104165,457
34069,457
18859,457
35532,457
36089,457
94576,457
32781,457
30910,457
26643,459
19135,32
36144,457
108010,459
95827,457
53072,457
33284,457
95338,457
95097,92
98113,457
94665,457
40767,32
21685,32
22928,457
34138,457
35403,457
108169,459
31835,457
35122,457
35094,457
35620,457
35463,457
103705,457
95359,457
41659,457
94734,457
35466,457
35843,457
35469,457
91063,457
91062,457
41684,457
34897,457
34883,457
34543,457
34516,457
34513,457
35128,457
32809,457
35144,457
35176,457
35657,457
104166,457
36640,457
94724,457
104158,457
35376,457
35355,457
33014,457
35348,457
35167,457
40383,457
35284,457
35648,457
35267,457
35261,457
35235,457
35639,457
35199,457
35181,457
32813,457
35302,457
109332,457
103364,457
94630,457
30798,457
35499,457
35498,457
35497,457
32805,457
32774,457
30809,457
32776,457
35495,457
30797,457
30812,457
30840,457
32778,457
30843,457
30860,457
31172,457
33805,457
95183,457
33767,457
33785,457
30813,457
35659,457
35502,457
35505,457
34398,457
119344,457
119359,457
34220,457
34213,457
32710,457
35538,457
94637,457
34165,457
30785,457
34164,457
94663,457
32734,457
35473,457
89899,457
94671,457
93654,457
32755,457
44730,457
26311,457
93770,457
35454,457
73835,457
36097,457
36055,457
35418,457
35439,457
36061,457
104939,457
98330,457
36074,457
36146,457
36077,457
36078,457
35722,457
36080,457
36081,457
94789,457
108872,457
31840,457
36124,457
31837,457
36088,457
32947,457
31815,457
36095,457
93921,457
36117,457
31814,457
31812,457
36113,457
36054,457
36192,457
98002,457
35999,457
94265,457
35844,457
98060,457
35984,457
98131,457
48449,457
36239,457
35991,457
94786,457
35665,457
36008,457
36010,457
36224,457
36116,457
36016,457
36044,457
36026,457
35747,457
36194,457
35746,457
36018,457
35149,457
94732,457
94790,457
103839,457
35621,457
45069,1124
36155,457
94866,457
36188,457
36140,457
52020,457
43547,457
109970,457
30836,457
35461,457
61708,457
91090,457
36110,457
39146,457
33291,457
35279,457
95573,457
36260,457
35214,457
36247,457
36142,457
93787,457
89907,457
34050,457
35997,457
30800,457
35947,457
35622,457
31070,457
32807,457
36031,457
30807,457
30792,457
29318,457
35474,457
36050,457
34170,457
36193,457
35699,457
31801,457
35265,457
90401,457
30896,457
38910,457
34262,457
33278,457
40743,457
44912,457
32767,457
34064,457
35323,457
123717,457
32945,457
36198,457
104408,457
34191,457
32422,457
31142,457
95152,457
30787,457
94843,457
36082,457
34721,457
33528,457
35996,457
36278,457
42897,457
36087,457
35413,457
31813,457
32859,457
123602,457
30783,457
37858,457
103064,459
108251,459
98366,459
97586,459
108034,459
51904,459
50407,459
93642,459
107770,459
45699,459
99372,459
97664,459
38041,459
49662,459
102520,459
98884,459
49643,459
100855,459
73212,459
99660,459
35415,323
34575,323
19732,323
39237,32
40161,32
45569,32
40291,32
40672,32
83163,32
53916,32
24124,32
40579,32
52338,32
54170,32
48473,32
39275,32
40614,32
35546,32
27381,32
54280,32
38781,32
35559,32
65936,32
44700,32
27643,32
44675,32
86818,32
40699,1067
36062,457
30942,457
37853,457
26316,245
4657,1626
5108,1298
35728,457
99333,459
127981,459
127982,459
127983,459
101127,459
108657,459
106332,459
98024,459
97898,459
49649,459
127551,459
49686,459
102324,459
107651,459
105196,459
127973,459
127891,459
101624,459
107607,459
107615,459
103969,459
102538,459
107628,459
62837,323
126921,32
79051,32
84008,32
27521,32
57618,32
53797,32
86338,32
84076,32
78432,32
83503,32
126945,32
83498,32
58230,32
66083,32
127823,32
54247,32
76671,32
51568,32
86476,32
36057,457
116235,271
114123,271
80884,271
114238,271
114343,271
114358,271
114469,271
114572,271
69763,271
89614,271
115767,271
89617,271
120725,271
119245,271
117477,271
87059,271
120715,271
117583,271
115282,271
87277,271
118352,271
114773,271
118280,271
115335,271
114743,271
114728,271
118419,271
116541,271
118421,271
85343,271
118283,271
114677,271
117486,271
117480,271
62604,271
124721,271
118483,271
120720,271
116882,271
115602,271
115234,271
117478,271
117639,271
115183,271
36849,271
80633,271
115517,271
114789,271
113975,271
114639,271
119191,271
26714,271
36309,271
121154,271
80648,271
62777,271
37131,271
123001,271
121261,271
124381,271
85326,271
119441,271
36881,271
124839,271
114316,271
87054,271
118265,271
87064,271
84430,271
118374,271
115330,271
123913,271
119048,271
118425,271
114595,271
118373,271
89596,271
4154,1456
83075,1452
4161,1452
45680,743
4524,927
66386,1212
103534,288
80925,288
119906,288
81494,288
81465,288
96893,288
112835,288
86329,288
86607,288
99060,288
99618,288
99790,288
99131,288
68976,288
91132,288
60135,288
81568,288
52214,288
91199,288
108235,288
99904,288
90786,288
107556,288
100259,288
90784,288
100330,288
90573,288
116632,288
96458,288
99513,288
92369,288
90837,288
81455,288
120490,288
62437,288
99758,288
58615,288
113660,288
81469,288
99613,288
4653,1216
5621,862
5453,1628
81516,288
61476,35
101816,386
42172,386
108360,386
102967,386
108547,386
102183,386
101541,386
108300,386
108643,386
108457,386
101969,386
108453,386
101959,386
56127,250
56142,250
92866,250
14829,250
34753,250
107332,250
54188,250
106811,386
108382,386
108283,386
57253,250
108417,386
110104,386
93644,386
76043,386
108846,386
108496,386
101853,386
102919,386
108343,386
100050,386
100099,386
110165,386
93629,386
109886,386
85944,386
108734,386
106896,386
106751,386
85962,386
101938,386
108362,386
48959,461
33489,250
54155,250
15002,250
54161,250
53998,250
103882,250
54612,250
33216,250
55969,250
55968,250
33117,250
105193,250
14001,250
54197,250
19602,250
35209,250
58409,250
56360,250
106718,250
48270,250
4891,1542
67348,386
5264,1487
86103,1028
116864,1028
21868,1028
116722,1028
119956,1028
78068,1028
69608,1028
71272,1028
79877,1028
90875,229
89788,229
73172,368
86799,368
82531,368
90575,368
79050,368
84950,368
83118,368
84986,368
86805,368
92642,368
84148,424
91326,424
86119,424
94733,424
84935,424
42701,424
62018,424
91255,424
90764,424
85795,424
127895,424
127687,424
126936,424
84552,424
127429,424
92716,424
47529,424
86195,424
86609,962
85794,962
89358,962
87846,962
86730,962
54805,1109
74469,1109
67086,126
86810,368
19327,31
55797,31
98969,31
98924,31
15943,31
23240,31
101713,31
49567,31
100699,31
103033,31
72980,31
110150,31
58938,31
100112,31
98863,31
101257,31
4771,1315
4264,1106
5622,862
4214,1231
12521,1231
95166,1388
96426,1003
95208,1003
95380,1003
95239,1003
108717,1003
96165,1003
4396,1403
126454,213
96380,1004
21616,54
17408,54
53577,54
20362,54
16840,54
21284,54
21278,54
24421,54
15275,54
20747,54
23453,54
17802,54
23231,54
12150,54
16832,54
18087,54
17209,54
15742,54
86690,54
17871,54
16688,54
15404,54
17865,54
16554,54
40586,291
53367,1004
4890,1543
5117,815
5454,1629
5265,1488
68578,1038
99656,1061
3973,1061
92138,961
91042,424
34381,883
92498,883
123354,883
121815,1002
84034,424
27082,424
89578,962
121771,1175
3970,1062
4135,1109
107208,1377
97255,489
97267,489
100486,489
99549,489
124390,489
97263,489
108177,489
97262,489
97261,489
100248,489
97259,489
105693,489
97253,489
97254,489
97257,489
100571,489
108279,489
117542,489
99703,489
107887,489
107790,489
108237,489
97515,489
97183,489
119858,867
120126,867
108807,867
55050,867
123396,867
120625,867
106467,867
105756,867
112995,867
106650,867
120119,867
113605,867
106285,867
123196,867
120089,867
119850,867
120120,867
107850,867
120102,867
119948,867
106989,867
106988,867
32688,867
120337,867
120258,867
120248,867
119932,867
119575,867
119899,867
119954,867
106963,867
114040,867
119887,867
106356,867
120235,867
119611,867
118584,867
119935,867
120690,867
105803,867
120245,867
106831,867
120365,867
107632,867
119825,867
107209,867
106667,867
108063,867
118543,867
106732,867
120020,867
106232,867
120499,867
108904,867
108984,867
119785,867
119781,867
113248,867
71933,867
106205,867
119776,867
60462,867
119794,867
107621,867
120397,867
116666,867
107688,867
106824,867
113565,867
119828,867
113521,867
119842,867
113522,867
107626,867
109449,867
119969,867
96249,692
93567,692
115071,692
73754,692
98843,692
96168,692
93617,692
59130,692
97163,692
96467,692
96183,692
96178,692
96826,692
81349,692
103068,692
98988,692
106905,692
103158,692
120175,692
58945,692
96252,692
96908,692
99395,692
96910,692
56918,692
96277,692
96892,692
93526,692
96912,692
106936,692
96654,692
102765,692
97460,692
97018,692
103593,692
97014,692
103214,692
98258,692
97003,692
96163,692
97001,692
103501,692
96382,692
96164,692
96981,692
107175,692
103442,692
96545,692
69325,692
96610,692
97022,692
58005,692
91109,692
127324,692
113743,692
99801,692
114528,692
67720,692
91243,692
97067,692
114427,692
96592,692
110098,692
103686,692
127497,692
127490,692
97042,692
127491,692
99943,692
97032,692
127335,692
96159,692
127534,692
96611,692
99752,692
96932,692
99697,692
96197,692
118194,692
96937,692
77113,692
35726,692
97113,692
97995,692
96629,692
97936,692
96231,692
98072,692
110444,692
110294,692
99668,692
103335,692
96475,692
107047,692
119355,692
110461,692
119356,692
96507,692
110452,692
96496,692
102866,191
103289,191
127664,450
127839,114
59332,965
73438,230
84107,230
99548,136
98729,136
23558,136
99380,136
105858,136
98734,136
30561,170
32183,170
47447,368
85736,368
74132,368
54625,463
44691,463
56916,463
56775,463
125100,783
71692,554
91791,554
91582,554
91240,554
74113,1041
29697,1041
62648,1041
51391,1041
51527,1041
68211,1041
40572,1041
33045,1041
99024,1041
29531,1041
43123,1041
81466,1041
55140,1041
40478,1041
29765,1041
51353,1041
51354,1041
66294,1041
30542,1041
55120,1041
31125,1041
40747,1041
68494,1041
30161,1041
93233,1041
30085,1041
29838,1041
40379,1041
69839,1041
51239,1041
51316,1041
51350,1041
40878,1041
74245,1041
51356,1041
31747,1041
97450,1041
96797,1041
25282,1041
40334,1041
26895,1041
55181,1041
27943,1041
59342,1041
28087,1041
29529,1041
25757,1041
39276,1041
34648,1041
25272,1041
25943,1041
55248,1041
98336,1041
40302,1041
40182,1041
40042,1041
40195,1041
40197,1041
40273,1041
40292,1041
97426,1041
24995,1041
65820,1041
86083,1041
55175,1041
93151,1041
30233,1041
25985,1041
125004,1573
40061,1041
40321,1041
29621,1041
31622,675
106783,675
42686,675
106748,675
110310,675
106918,675
106942,675
127488,675
24632,675
121549,675
106160,675
103420,675
110763,675
101653,746
71343,746
95025,746
87584,746
77290,746
99193,746
87463,746
94810,746
69618,746
99066,746
68081,746
31778,746
65835,746
100804,746
51231,746
98776,746
112103,746
63500,746
35003,746
51345,746
102632,704
51562,179
98879,179
66203,179
79375,179
91013,179
53575,179
95015,179
124166,179
94977,179
92985,179
99360,179
69586,179
50121,433
103159,433
47308,433
100964,433
59839,433
101047,433
127337,433
127555,433
86086,433
48076,433
82798,433
110551,433
127556,433
127554,433
116075,433
59331,433
24548,433
127102,433
127208,433
90405,433
120967,433
53350,433
127857,433
37149,433
127489,433
73032,433
21658,433
91664,738
91767,738
91768,738
62431,738
93196,738
62739,691
108961,1377
106328,1377
110028,1377
87931,354
84759,354
108987,433
107170,433
60549,1377
105277,433
108601,433
93198,738
62841,738
93201,738
71334,738
91794,738
126855,738
93200,738
68466,691
95422,1377
62642,1377
104672,1377
65971,1377
103145,1377
108824,1377
107361,1377
103308,1377
101012,1377
75780,1377
108850,1377
108676,1377
95140,1377
103416,354
107731,354
16170,354
107841,433
105266,433
108655,433
71821,433
64183,433
110349,433
103495,433
106619,433
103564,433
111375,433
106879,433
104433,433
108216,433
108692,433
105298,433
107507,433
103396,433
98491,433
106689,433
106908,433
89981,354
104291,1377
107128,433
107945,1377
107392,1377
105641,1377
108242,1377
111804,1377
104482,1377
103268,1377
115402,1377
105966,1377
111680,1377
109824,1377
107139,1377
105311,1377
105038,1377
110389,1377
104126,1377
106043,1377
100130,1377
105347,1377
101735,1377
62850,1377
104180,1377
57990,1377
52912,1377
54368,1377
19951,354
31703,354
123186,354
89884,354
105520,354
19032,354
107906,354
100915,354
107649,354
109234,354
105134,433
105423,433
104683,433
104606,433
103519,433
70258,433
117991,433
106414,433
103471,433
103425,433
49444,433
59207,433
105365,433
110330,433
109137,433
109189,433
108969,433
105238,433
107515,433
109453,433
101051,433
107221,433
104709,433
107617,433
109999,433
42573,433
108752,433
126415,433
104238,433
107253,433
98964,433
100602,433
106993,433
99413,433
99686,433
105223,433
95011,433
104747,433
105161,433
103855,433
105336,433
110176,433
98487,433
122423,433
98660,433
108810,433
99320,433
107967,433
105619,433
107787,433
108967,433
99327,433
122789,433
107222,433
103391,433
106829,433
98577,433
107944,433
103008,433
53669,433
103374,433
108954,433
107875,433
107189,433
98871,433
99356,433
111982,433
106791,433
110986,433
107168,433
109028,433
105519,433
108584,433
108037,433
106624,433
108688,433
117853,433
107035,433
105214,433
110650,433
106498,433
111393,433
113722,433
103283,433
107096,433
109353,433
107516,433
105640,433
109005,433
107605,433
109014,433
109430,433
103598,433
99306,433
103065,433
103567,433
106867,433
109754,433
112012,1377
58630,1377
103166,1377
108755,1377
105265,1377
62198,1377
111599,354
116499,433
71155,433
106793,433
107542,433
104665,433
105111,433
108469,354
127191,1377
126939,738
127108,738
81398,1038
70278,1038
72867,1038
72783,1038
125757,1038
62216,1038
70742,1038
52948,1038
65725,1038
125770,1038
125830,1038
61977,1038
125766,1038
78808,1038
125818,1038
76638,1038
68415,1038
52950,1038
50098,1038
52210,1038
70378,1038
127962,1038
59870,1038
81817,1038
70005,1038
65628,1038
50178,1038
68602,1038
54334,1038
56956,1038
50214,1038
56914,1038
54404,1038
91355,1038
54441,1038
126896,1038
66878,1038
60150,1038
52585,1038
68293,1038
60109,1038
67517,1038
68461,1038
51800,1038
91369,1038
61368,1038
59972,1038
64638,1038
73867,1038
77073,1038
49226,1038
58884,1038
125955,1038
51953,1038
74365,1038
68821,1038
125510,1038
128045,1038
93299,1038
125392,1038
74491,1038
56406,1038
125419,1038
125421,1038
125429,1038
125433,1038
86874,1038
44225,1038
125443,1038
56181,1038
125451,1038
76484,1038
79175,1038
40132,1038
77881,1038
125525,1038
58726,1038
78989,1038
86163,1038
125512,1038
48086,1038
125507,1038
75429,1038
125494,1038
125491,1038
125490,1038
67687,1038
125483,1038
125502,1038
31455,1038
127595,1038
125356,1038
74362,1038
125126,1038
126233,1038
79688,1038
64292,1038
127477,1038
79679,1038
68614,1038
58487,1038
127576,1038
61642,1038
127926,1038
41566,1038
39591,1038
125279,1038
71391,1038
36199,1038
125351,1038
125349,1038
63665,1038
61150,1038
125339,1038
125335,1038
69043,1038
19901,1038
125314,1038
57438,1038
68023,1038
125308,1038
125301,1038
125298,1038
125324,1038
125545,1038
50067,1038
55080,1038
125600,1038
77744,1038
65159,1038
84336,1038
49798,1038
49789,1038
127928,1038
125638,1038
125640,1038
125645,1038
125598,1038
125550,1038
125657,1038
125666,1038
57333,1038
125676,1038
38960,1038
78889,1038
73006,1038
73029,1038
125691,1038
53744,1038
125708,1038
79253,1038
125700,1038
125585,1038
125582,1038
125583,1038
125565,1038
125564,1038
66200,1038
125570,1038
125596,1038
125738,1038
125562,1038
58226,1038
125729,1038
77399,1038
125563,1038
124575,958
125102,958
96558,675
48688,324
53361,317
91612,317
73875,1038
58985,1038
61604,386
76474,874
99392,874
99478,874
100538,874
80212,874
96566,874
96664,874
80512,874
95830,874
80520,874
102237,874
95281,874
105811,874
99432,874
95728,874
99744,874
99398,874
99402,874
95726,874
102782,874
80288,874
95263,874
80233,874
96524,874
99596,874
80290,874
95276,874
80228,874
95282,874
96792,874
101641,874
99829,874
80248,874
80261,874
100097,874
96777,874
80426,874
96554,874
95249,874
95920,874
95389,874
84574,874
118502,874
100545,874
80554,874
80226,874
55945,874
97880,874
80225,874
95925,874
80269,874
80224,874
80219,874
95924,874
96571,874
80565,874
95396,874
95245,874
100429,874
81741,874
73897,874
95428,874
100408,874
76189,874
102577,874
104099,874
97445,874
80600,874
76153,874
80610,874
100360,874
80619,874
99947,874
81521,874
95216,874
97498,874
100346,874
97494,874
96846,874
100434,874
99314,874
80736,874
99336,874
96653,874
95427,874
96488,874
99352,874
95739,874
96636,874
95735,874
100447,874
95978,874
99368,874
99381,874
96666,874
95987,874
102467,874
90977,1281
42826,364
106951,364
43769,364
94725,235
29022,235
57496,235
99234,534
94816,534
95393,534
104541,874
69480,678
63531,678
87453,678
121603,678
125511,958
125743,958
36704,913
40807,287
60136,366
68444,366
96510,366
33904,736
70433,736
53353,446
76226,446
77142,446
67339,374
97324,364
95935,874
123410,397
64273,746
91995,746
47387,746
73099,746
40305,746
66262,746
73533,746
64101,746
79469,746
42712,746
65998,746
75841,746
98875,746
18373,746
64856,746
90017,123
93451,123
90464,123
90167,123
90279,123
56528,123
79765,123
80047,123
70446,123
52018,123
90660,123
97421,123
72105,123
73048,123
90016,123
90238,123
90236,123
90080,123
89999,123
89995,123
90232,123
90219,123
90085,123
90086,123
89997,123
89996,123
49571,123
94209,123
90093,123
108201,1377
106171,1377
108697,1377
108026,1377
108833,1377
106174,1377
108823,1377
106999,1377
108158,1377
108161,1377
106359,1377
63614,1377
109045,1377
108901,433
107411,1377
62370,1377
108427,433
106969,433
107188,433
106789,433
107171,433
108645,1377
106282,1377
107144,1377
